系所名稱,系號-序號,年級,類別,科目名稱,學分選必修,教師姓名,已選課人數/餘額,時間/教室,課程大綱
(A1)外語中心 FLC,"['A1-503', 'A122920-3', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['32/8'],"['[1]7~8', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=3
(A1)外語中心 FLC,"['A1-504', 'A122920-4', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['45/額滿'],"['[2]3~4', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=4
(A1)外語中心 FLC,"['A1-505', 'A122920-5', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['28/12'],"['[2]3~4', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=5
(A1)外語中心 FLC,"['A1-506', 'A122920-6', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['45/額滿'],"['[2]5~6', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=6
(A1)外語中心 FLC,"['A1-507', 'A122920-7', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['43/2'],"['[2]5~6', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=7
(A1)外語中心 FLC,"['A1-508', 'A122920-8', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['45/額滿'],"['[2]7~8', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=8
(A1)外語中心 FLC,"['A1-509', 'A122920-9', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['34/6'],"['[2]7~8', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=9
(A1)外語中心 FLC,"['A1-510', 'A122920-10', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['44/1'],"['[3]5~6', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=10
(A1)外語中心 FLC,"['A1-511', 'A122920-11', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['44/1'],"['[3]7~8', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=11
(A1)外語中心 FLC,"['A1-512', 'A122920-12', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['35/5'],"['[3]7~8', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=12
(A1)外語中心 FLC,"['A1-513', 'A122920-13', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['43/2'],"['[4]3~4', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=13
(A1)外語中心 FLC,"['A1-514', 'A122920-14', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['44/額滿'],"['[4]5~6', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=14
(A1)外語中心 FLC,"['A1-515', 'A122920-15', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['35/5'],"['[4]7~8', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=15
(A1)外語中心 FLC,"['A1-516', 'A122920-16', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['42/1'],"['[5]3~4', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=16
(A1)外語中心 FLC,"['A1-517', 'A122920-17', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['38/2'],"['[5]3~4', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=17
(A1)外語中心 FLC,"['A1-518', 'A122920-18', '[FLC1062]']",[],['講義'],"['日文（二）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['44/1'],"['[5]5~6', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=18
(A1)外語中心 FLC,"['A1-519', 'A122920-19', '[FLC1062]']",[],['講義'],['日文（二）'],"['2', '選修']",['朱戎梅'],['35/5'],"['[5]5~6', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122920&class_code=19
(A1)外語中心 FLC,"['A1-520', 'A160140-1', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['39/1'],"['[1]5~6', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=1
(A1)外語中心 FLC,"['A1-521', 'A160140-2', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['44/額滿'],"['[1]7~8', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=2
(A1)外語中心 FLC,"['A1-522', 'A160140-3', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['33/7'],"['[2]3~4', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=3
(A1)外語中心 FLC,"['A1-523', 'A160140-4', '[FLC1064]']",[],['講義'],['日文（四）'],"['2', '選修']",['朱戎梅'],['37/3'],"['[2]5~6', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=4
(A1)外語中心 FLC,"['A1-524', 'A160140-5', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['36/4'],"['[2]7~8', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=5
(A1)外語中心 FLC,"['A1-525', 'A160140-6', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['39/1'],"['[3]3~4', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=6
(A1)外語中心 FLC,"['A1-526', 'A160140-7', '[FLC1064]']",[],['講義'],['日文（四）'],"['2', '選修']",['朱戎梅'],['35/5'],"['[3]5~6', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=7
(A1)外語中心 FLC,"['A1-527', 'A160140-8', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['38/2'],"['[3]7~8', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=8
(A1)外語中心 FLC,"['A1-528', 'A160140-9', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['40/額滿'],"['[4]3~4', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=9
(A1)外語中心 FLC,"['A1-529', 'A160140-10', '[FLC1064]']",[],['講義'],['日文（四）'],"['2', '選修']",['朱戎梅'],['33/7'],"['[4]5~6', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=10
(A1)外語中心 FLC,"['A1-530', 'A160140-11', '[FLC1064]']",[],['講義'],"['日文（四）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['40/1'],"['[5]3~4', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160140&class_code=11
(A1)外語中心 FLC,"['A1-531', 'A122960-1', '[FLC1066]']",[],['講義'],['日文（六）'],"['2', '選修']",['朱戎梅'],['20/20'],"['[1]5~6', '唯農大樓', '7217']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122960&class_code=1
(A1)外語中心 FLC,"['A1-532', 'A122960-2', '[FLC1066]']",[],['講義'],"['日文（六）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['44/額滿'],"['[3]5~6', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122960&class_code=2
(A1)外語中心 FLC,"['A1-533', 'A122960-3', '[FLC1066]']",[],['講義'],"['日文（六）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['44/1'],"['[4]5~6', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122960&class_code=3
(A1)外語中心 FLC,"['A1-534', 'A122960-4', '[FLC1066]']",[],['講義'],"['日文（六）', '限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['27/13'],"['[4]7~8', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122960&class_code=4
(A1)外語中心 FLC,"['A1-535', 'A122960-5', '[FLC1066]']",[],['講義'],"['日文（六）', '限非日語母語人士修課']","['2', '選修']",['張巧螓'],['31/9'],"['[5]5~6', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A122960&class_code=5
(A1)外語中心 FLC,"['A1-536', 'A125400-1', '[FLC1101]']",[],['講義'],"['日語生活會話', '適合具日語檢定N4以上程度或已修習日文(四)以上課程者，限非日語母語人士修課']","['2', '選修']",['井上智鶴'],['31/9'],"['[3]3~4', '唯農大樓', '7208']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A125400&class_code=1
(A1)外語中心 FLC,"['A1-537', 'A119200', '[FLC1103]']",[],['講義'],"['進階日語閱讀', '適合具日語檢定N4以上程度或已修習日文(四)以上課程者，限非日語母語人士修課']","['2', '選修']",['張巧螓'],['36/4'],"['[4]7~8', '唯農大樓', '7405']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A119200&class_code=
(A1)外語中心 FLC,"['A1-538', 'A123120-1', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['31/9'],"['[2]1~2', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=1
(A1)外語中心 FLC,"['A1-539', 'A123120-2', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['38/2'],"['[2]5~6', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=2
(A1)外語中心 FLC,"['A1-540', 'A123120-3', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['39/1'],"['[2]7~8', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=3
(A1)外語中心 FLC,"['A1-541', 'A123120-4', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['17/23'],"['[3]1~2', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=4
(A1)外語中心 FLC,"['A1-542', 'A123120-5', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['42/額滿'],"['[3]3~4', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=5
(A1)外語中心 FLC,"['A1-543', 'A123120-6', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['25/15'],"['[4]1~2', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=6
(A1)外語中心 FLC,"['A1-544', 'A123120-7', '[FLC1070]']",[],['講義'],['法文（二）'],"['2', '選修']",['林蜀媛'],['35/5'],"['[4]3~4', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123120&class_code=7
(A1)外語中心 FLC,"['A1-545', 'A123140-1', '[FLC1072]']",[],['講義'],['法文（四）'],"['2', '選修']",['林蜀媛'],['32/8'],"['[2]3~4', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123140&class_code=1
(A1)外語中心 FLC,"['A1-546', 'A123140-2', '[FLC1072]']",[],['講義'],['法文（四）'],"['2', '選修']",['林蜀媛'],['35/5'],"['[4]7~8', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123140&class_code=2
(A1)外語中心 FLC,"['A1-547', 'A142000-1', '[FLC1074]']",[],['講義'],['法文（六）'],"['2', '選修']",['林蜀媛'],['34/6'],"['[4]5~6', '唯農大樓', '7204']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A142000&class_code=1
(A1)外語中心 FLC,"['A1-548', 'A123020-1', '[FLC1076]']",[],['講義'],['德文（二）'],"['2', '選修']",['張淑慧'],['33/7'],"['[1]2~3', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123020&class_code=1
(A1)外語中心 FLC,"['A1-549', 'A123020-2', '[FLC1076]']",[],['講義'],['德文（二）'],"['2', '選修']",['張淑慧'],['33/7'],"['[1]5~6', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123020&class_code=2
(A1)外語中心 FLC,"['A1-550', 'A123020-3', '[FLC1076]']",[],['講義'],['德文（二）'],"['2', '選修']",['張淑慧'],['31/9'],"['[1]7~8', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123020&class_code=3
(A1)外語中心 FLC,"['A1-551', 'A123020-4', '[FLC1076]']",[],['講義'],['德文（二）'],"['2', '選修']",['張淑慧'],['33/7'],"['[3]5~6', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123020&class_code=4
(A1)外語中心 FLC,"['A1-552', 'A123020-5', '[FLC1076]']",[],['講義'],['德文（二）'],"['2', '選修']",['張淑慧'],['32/8'],"['[3]7~8', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A123020&class_code=5
(A1)外語中心 FLC,"['A1-553', 'A160540-1', '[FLC1078]']",[],['講義'],['德文（四）'],"['2', '選修']",['張淑慧'],['14/26'],"['[4]3~4', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160540&class_code=1
(A1)外語中心 FLC,"['A1-554', 'A160540-2', '[FLC1078]']",[],['講義'],['德文（四）'],"['2', '選修']",['張淑慧'],['27/13'],"['[5]5~6', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160540&class_code=2
(A1)外語中心 FLC,"['A1-555', 'A160560-1', '[FLC1080]']",[],['講義'],['德文（六）'],"['2', '選修']",['張淑慧'],['12/28'],"['[5]7~8', '唯農大樓', '7213']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A160560&class_code=1
(A1)外語中心 FLC,"['A1-556', 'A111220-1', '[FLC1082]']",[],['講義'],"['西班牙文（二）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['33/7'],"['[2]3~4', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111220&class_code=1
(A1)外語中心 FLC,"['A1-557', 'A111220-2', '[FLC1082]']",[],['講義'],"['西班牙文（二）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['36/4'],"['[2]7~8', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111220&class_code=2
(A1)外語中心 FLC,"['A1-558', 'A111220-3', '[FLC1082]']",[],['講義'],"['西班牙文（二）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['33/7'],"['[3]3~4', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111220&class_code=3
(A1)外語中心 FLC,"['A1-559', 'A111220-4', '[FLC1082]']",[],['講義'],"['西班牙文（二）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['34/6'],"['[3]7~8', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111220&class_code=4
(A1)外語中心 FLC,"['A1-560', 'A111220-5', '[FLC1082]']",[],['講義'],"['西班牙文（二）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['31/9'],"['[4]3~4', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111220&class_code=5
(A1)外語中心 FLC,"['A1-561', 'A111240-1', '[FLC1084]']",[],['講義'],"['西班牙文（四）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['34/6'],"['[2]5~6', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111240&class_code=1
(A1)外語中心 FLC,"['A1-562', 'A111240-2', '[FLC1084]']",[],['講義'],"['西班牙文（四）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['27/13'],"['[3]5~6', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A111240&class_code=2
(A1)外語中心 FLC,"['A1-563', 'A140700-1', '[FLC1090]']",[],['講義'],"['西班牙文（六）', '限非西語母語人士修課']","['2', '選修']",['白芳怡'],['17/23'],"['[4]5~6', '唯農大樓', '7313']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A140700&class_code=1
(A1)外語中心 FLC,"['A1-564', 'A130120-1', '[FLC1086]']",[],['講義'],"['越南語（二）', '東南亞文化學分學程', '限曾修越南語(1)者，或具有越南語(1)程度者', '需先修以下科目:《越南語（一）/選修/2.0', '學分/60', '分以上》']","['2', '選修']",['蔣為文'],['10/30'],"['[3]3~4', '唯農大樓', '7211']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A130120&class_code=1
(A1)外語中心 FLC,"['A1-565', 'A118800-1', '[FLC1092]']",[],['外國語言'],"['印尼語(二)', '東南亞文化學分學程']","['2', '選修']",['董莉'],['38/2'],"['[3]3~4', '唯農大樓', '7115']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A118800&class_code=1
(A1)外語中心 FLC,"['A1-566', 'A125000-1', '[FLC1099]']",[],['講義'],"['印尼語', '(四)']","['2', '選修']",['董莉'],['14/26'],"['[1]2~3', '唯農大樓', '7115']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A125000&class_code=1
(A1)外語中心 FLC,"['A1-567', 'A118900-1', '[FLC1093]']",[],['外國語言'],['泰語(二)'],"['2', '選修']",['林綉玉'],['16/24'],"['[3]3~4', '唯農大樓', '7113']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A118900&class_code=1
(A1)外語中心 FLC,"['A1-568', 'A125200-1', '[FLC1100]']",[],['講義'],"['泰語', '(四)']","['2', '選修']",['林綉玉'],['4/36'],"['[3]5~6', '唯農大樓', '7113']",http://class-qry.acad.ncku.edu.tw/syllabus/syllabus.php?syear=0108&sem=2&co_no=A125200&class_code=1
